y_true,logistic_regression,random_forest,gradient_boosting,svm,xgboost
0,0.0027623719018446315,0.0033333333333333335,3.351557668655244e-05,0.004934513944550716,0.004228235
1,0.9999982346942174,1.0,0.9999746854257764,0.9999911024732691,0.99939346
0,0.041713036946278516,0.07666666666666666,0.0014144550311049893,0.058465230646697744,0.031370603
0,0.003227764086894043,0.07,0.0005781119775976148,0.005487515216895342,0.0013991285
0,0.0006287515062521525,0.02,0.00018690673335375435,0.0035980321688455336,0.009620981
1,0.9998587655679928,0.9966666666666667,0.9999580825205786,0.9995316018167111,0.99949634
0,0.00018515463376384786,0.006666666666666667,6.798871976891514e-05,0.00037689058771934217,0.005704157
0,0.00591830755669871,0.0,1.2937847490959875e-05,0.013133481959734199,0.0005315487
1,0.9999993404260246,0.9966666666666667,0.9999880141248444,0.9999951287761383,0.999052
0,0.000924323724904003,0.0,8.367676137945068e-07,0.0021181078907951357,0.00024995714
0,0.00039057725489753746,0.0,1.0373675191861936e-05,0.0009361067856096835,0.0008196689
0,0.13881762358353478,0.09,0.0006016091337513896,0.1328179987279873,0.028442523
1,0.9998810835407478,1.0,0.9999920439056292,0.9997865597517286,0.99943
0,2.5514365780000425e-05,0.0,8.726399373974842e-06,0.00014334864544823233,0.0010886618
0,0.0016953138510969721,0.0,3.817408509433127e-06,0.0049523860870706185,0.0003836144
1,0.9999984838493182,1.0,0.9999821491895278,0.9999950346512622,0.9995735
1,0.9999999987741366,1.0,0.9999905940664028,0.9999999620957339,0.9993345
1,0.999987692908437,1.0,0.9999975837950789,0.9999795128795606,0.99898785
0,0.021137006992335818,0.06333333333333334,8.526435109146423e-05,0.025883563025871813,0.0019399611
1,0.8953509022276934,0.68,0.9724606215668374,0.8931456326832365,0.89351404
1,0.999999996372493,1.0,0.9999818480287873,0.9999999494711408,0.99941957
0,0.0006502037691858613,0.0,2.8044006563082175e-05,0.0013481347187815698,0.000606769
0,0.0019546919890314008,0.0,7.982692798717619e-05,0.003973418253733168,0.0046758023
0,0.005781068935797393,0.0033333333333333335,1.582361246276721e-05,0.012475346658850098,0.0013047582
0,3.1364613963918545e-06,0.0033333333333333335,3.8073866448271854e-05,6.829874585467659e-05,0.0021813086
1,0.9229707260026256,0.8266666666666667,0.9971926545523409,0.8683692530017791,0.98321265
0,0.004549450549953151,0.0,1.5580449671389005e-05,0.006342584290090845,0.0014058943
1,0.9999356567350809,0.98,0.9996807541751164,0.9995355260543558,0.98417044
0,9.162751794038606e-05,0.0,3.547787291353175e-06,0.00026565353365280345,0.00044577534
0,0.006896170425733186,0.08333333333333333,1.3689604154721004e-05,0.017823547419029244,0.0027365412
1,0.9999585537740617,1.0,0.9999818654864449,0.9999150183547411,0.9992679
0,4.92709267782656e-05,0.0,2.570742811832814e-06,0.0002154429758957779,0.00030733083
0,0.0479418316789533,0.02,0.00034023905803830555,0.18072668944254902,0.01472595
1,0.9525980079627963,0.9766666666666667,0.9989717799427117,0.9554389886109029,0.9765589
0,0.012532332316639657,0.016666666666666666,4.72316609716007e-05,0.022555406716871527,0.0050515747
0,0.11014199809029465,0.45666666666666667,0.04096960953017032,0.07597625714411738,0.079390384
0,0.028439799012406973,0.20666666666666667,0.005603654281403762,0.034541249187158556,0.0403734
0,0.0007845639561461909,0.28,0.19761459689519528,0.019071404445048065,0.37184972
0,9.23609527174274e-05,0.0,4.072408996976461e-07,0.00038248597966854004,0.0006311842
0,0.00011664743534742125,0.07666666666666666,2.0789471022094273e-06,0.0008417420418854466,0.00058022665
0,0.013010483265618303,0.0,0.00013407013954671015,0.02521253220746845,0.0025305492
1,0.986218793892462,0.66,0.9978935195843862,0.9453911317531314,0.74141437
0,0.001474026192474581,0.0,2.383920620595911e-05,0.0025229391122910372,0.0008520169
0,0.00040353739855100506,0.05333333333333334,9.81615718894179e-05,0.0014789454166121757,0.0007899247
0,0.00212795332179848,0.04666666666666667,8.68844846090275e-06,0.004077548581093198,0.00052989955
0,0.058680608380172444,0.0,0.00012337361292040489,0.0554690697593336,0.0039000893
1,0.9437417761550553,0.43666666666666665,0.8177992998654173,0.9468932571706985,0.7980765
1,0.9995542388962885,0.7766666666666666,0.9931039974622624,0.996569200686972,0.9817115
1,0.20737254302394478,0.006666666666666667,0.001832738533651423,0.23957529222119994,0.018257346
0,3.483935122993747e-05,0.023333333333333334,2.1149646412264924e-06,7.941568072669808e-05,0.00043625495
1,0.9996466713215206,0.8433333333333334,0.9919747065489688,0.9993625197357121,0.8853985
0,0.3761862786349081,0.29333333333333333,0.020831863543601326,0.33536738532637045,0.117169544
1,0.9976010320543651,0.9833333333333333,0.9999719081602612,0.9961130182179514,0.9990408
0,0.2473672072725242,0.5,0.653292903693253,0.2760957506255076,0.42176503
0,0.6113134792369426,0.42333333333333334,0.020307065979947143,0.7815094013622145,0.07418552
1,0.9999999910228793,1.0,0.9999917535421584,0.9999999923937574,0.99846965
1,0.9992834622212536,1.0,0.9998326369916483,0.9987635875382123,0.9983022
0,0.0018269930754868573,0.0,4.2586093032255655e-05,0.008096814726848464,0.01020441
0,0.03285747776574747,0.023333333333333334,0.00010050756055138826,0.057886915643467825,0.0155121805
1,0.9999992830289117,1.0,0.9999772316192314,0.999995294152581,0.99926025
0,0.002748457657261253,0.01,1.05715256812507e-05,0.002955962342796885,0.0008300027
1,0.9999999999982858,1.0,0.9999827279236693,0.9999999995057118,0.99958163
1,0.9935239435333728,0.8766666666666667,0.9842248591225862,0.9893479543931799,0.97663146
1,0.9999997879102099,1.0,0.9999892204154469,0.9999993686412398,0.9994548
0,2.839747389251239e-05,0.0,1.2550538954778393e-05,0.00013550005672059595,0.00064619
0,0.6218183732862494,0.18,0.17899983398034477,0.6591393891502187,0.043081116
1,0.9980881515748578,0.9766666666666667,0.9999421225467521,0.9955834488927279,0.9989489
0,0.0037527890369412273,0.0,2.2459271117425374e-05,0.006293969080702818,0.0013635773
0,0.0020545600623997555,0.0033333333333333335,6.734950379836204e-06,0.004231013948693104,0.0013800043
1,0.4635415878472543,0.65,0.807648678830232,0.537859844785499,0.84479403
0,0.0009739417822475046,0.0,0.00025465193504367763,0.0026928784404148367,0.0018537139
0,0.06786049309556651,0.023333333333333334,6.637783486344664e-05,0.07386692116440455,0.005303414
1,0.99999587340645,0.98,0.9999747924410942,0.9999819034834341,0.9986547
0,0.001460064690528028,0.04,1.103180471210665e-05,0.00422749689970815,0.0011936664
1,0.9965456957776938,1.0,0.9999559178755933,0.9928191881580684,0.9992879
0,0.00011868199624627936,0.0,1.1024158330674475e-05,0.0004897728477763404,0.0025251938
0,0.0013326134385216175,0.0033333333333333335,2.8052340095434882e-05,0.0027570552621152384,0.00080050837
0,0.00014135438104489396,0.0,0.00017488039377357533,0.0012666744056117122,0.013015822
0,0.10201053914014864,0.5833333333333334,0.339604536881744,0.12850217318012483,0.13349226
1,0.9985129720063954,0.9566666666666667,0.9999899697345623,0.996810744908499,0.99743974
0,3.063019937630135e-05,0.0,1.036120024708482e-06,0.0001490253457339952,0.00044180427
0,0.04985370954395468,0.18666666666666668,0.011403596151973396,0.0528090303445053,0.06065412
0,0.009111862371097346,0.43333333333333335,0.039012245910261506,0.012901292973439737,0.022566108
1,0.9999998023489531,1.0,0.9999640253094866,0.9999986648873658,0.9989247
0,6.51366064009989e-05,0.0,5.213232909925566e-06,0.00014031383864631888,0.00031413505
1,0.9999960112152603,0.9933333333333333,0.9999973049039266,0.9999686368270598,0.9995111
0,0.08998654383114535,0.41,0.018425387841042598,0.06195777116904047,0.12227775
1,0.9999999966714217,1.0,0.9999911872641476,0.9999999803288403,0.9989034
0,5.995704312917293e-05,0.0033333333333333335,2.8916661774828976e-07,0.00016554503726522342,0.00021821812
1,0.588826990798748,0.8433333333333334,0.9878188560692847,0.6045883365572398,0.9803136
1,0.9927473276975889,0.9133333333333333,0.9997694074653718,0.9945094123332493,0.97957534
1,0.9192048316876352,0.3933333333333333,0.8165790107500821,0.7590011662363314,0.43955055
0,0.0068516430411576495,0.0,5.3509481049767016e-05,0.018737987336479772,0.0033542884
1,0.9999845310247518,1.0,0.9999803643254203,0.9999202003777936,0.99914706
0,0.0005718514049571213,0.06666666666666667,9.58553430310605e-07,0.0030438584398913104,0.007617529
0,0.2731540760719398,0.7433333333333333,0.9573191211204171,0.2511540660030509,0.90683264
0,0.002390974643086997,0.03,1.0258335088380912e-05,0.0022959836416024558,0.010056479
0,1.3462777107776446e-05,0.0,3.152069648511551e-07,4.3372533319667573e-05,0.00024486607
1,0.999997159904026,0.95,0.9997525830588627,0.9999896270918895,0.9983011
0,0.002128482536068292,0.0,2.9505519512992954e-05,0.0036709371566038323,0.0016518718
1,0.9971880968595177,0.9566666666666667,0.9999350178259487,0.9977492101847495,0.9958501
0,0.08864524591567564,0.05333333333333334,0.0015388447978767997,0.11715427907614923,0.017388703
0,0.14071712828848584,0.05333333333333334,0.00024770849614277483,0.16679524898481843,0.01071941
0,0.46771446992556376,0.8266666666666667,0.5880769077335016,0.41653077986867826,0.4528443
0,0.023037580021773023,0.006666666666666667,0.00018431353648900732,0.026459072162439746,0.006149447
0,2.04977096740305e-06,0.0,1.7077728488367008e-06,1.388660259011527e-05,0.0004423616
0,0.0001834823808472839,0.006666666666666667,1.0722492315428047e-07,0.0011404165337368776,0.0019349948
0,0.0017270706677452216,0.01,8.068825723243244e-06,0.0021413217120535427,0.0013812365
1,0.9999799681562946,1.0,0.9999883036217573,0.9999537518305941,0.999665
0,8.606427328375559e-05,0.03,0.00017923690402806897,0.00048749697410243654,0.004058497
0,0.0058876600537804726,0.0,1.1951885639094853e-05,0.01139843182600383,0.0009978788
0,2.2325920299688104e-05,0.0,9.417994210857981e-07,0.0001651139752223194,0.00041854044
0,0.05245703441914185,0.013333333333333334,0.00029192695460484046,0.09036734051054815,0.0081891725
0,0.00019169136686382043,0.0,9.818412595562027e-06,0.0008856071951198093,0.00022987221
1,0.9999591030055611,1.0,0.999996129655851,0.9998229853154987,0.9992955
0,0.0882144307928278,0.14666666666666667,0.007515972432041891,0.11163861323385736,0.05332336
0,0.0003149156659824698,0.0,2.1558258955323387e-05,0.0011432266266638439,0.004788261
0,0.005417347816035525,0.5066666666666667,0.04141492918775882,0.01828984478681972,0.18226455
0,0.2538484512506042,0.32666666666666666,0.004042162340468092,0.3014221629863847,0.18240371
0,0.25855180505959785,0.03,0.0058333251615687335,0.3007852213826799,0.035726603
0,0.037715017282510144,0.0,3.706036809992984e-05,0.060441824155230486,0.0007448945
0,6.780189270721681e-05,0.006666666666666667,5.9515885328620374e-05,0.0005553629829075863,0.008057017
1,0.9991960605454803,1.0,0.9999292240091089,0.9989971119364379,0.99701595
1,0.9096396986639184,0.7333333333333333,0.9417867097247364,0.8947368192588243,0.9251144
0,0.007345490598950857,0.01,5.207202802098033e-05,0.02344699232749622,0.005140028
0,0.004429959769648153,0.16,0.00023429924919873813,0.008371832002937002,0.011026074
0,8.04658275829867e-05,0.0,3.337044494827636e-05,0.00030333306748549357,0.00095867447
0,0.0016956585109206364,0.0,2.9774714526309282e-06,0.004172443360047688,0.0003088868
0,5.007152715397731e-07,0.02666666666666667,0.003014992326203095,5.05589757270487e-07,0.0011122974
0,0.0001736682845401805,0.01,3.1608669607795825e-06,0.00018524875040591864,0.0021228045
0,0.006135979056177074,0.0,0.00011188751722758264,0.014111219466362152,0.0031586888
0,0.023916794487364685,0.0033333333333333335,0.001221815191081373,0.05829400115899153,0.021521833
0,0.17400258719911174,0.12666666666666668,0.005565465157251692,0.13622198674449024,0.047284707
1,0.9999757318512275,1.0,0.999975119508366,0.9999019523591506,0.99883085
